time,F1RAD
0.1,0
0.199999,0
0.299998,0
0.399997,0
0.499995,0
0.599994,0
0.699993,0
0.799992,0
0.899991,0
0.99999,0
1.09999,0
1.19999,0
1.29999,0
1.39999,0
1.49998,0
1.59998,0
1.69998,0
1.79998,0
1.89998,0
1.99998,0
2.09998,0
2.19998,0
2.29997,0
2.39997,0
2.49997,0
2.59997,0
2.69997,0
2.79997,0
2.89997,0
2.99997,0
3.09997,0
3.19996,0
3.29996,0
3.39996,0
3.49996,0
3.59996,0
3.69996,0
3.79996,0
3.89996,0
3.99996,0
4.09995,0
4.19995,0
4.29995,0
4.39995,0
4.49995,0
4.59995,0
4.69995,0
4.79995,0
4.89995,0
4.99994,0
5.09994,0
5.19994,0
5.29994,0
5.39994,0
5.49994,0
5.59994,0
5.69994,0
5.79993,0
5.89993,0
5.99993,0
6.09993,0
6.19993,0
6.29993,0
6.39993,0
6.49993,0
6.59993,0
6.69992,0
6.79992,0
6.89992,0
6.99992,0
7.09992,0
7.19992,0
7.29992,0
7.39992,7.98281
7.49992,21.5548
7.59991,35.1022
7.69991,48.6098
7.79991,62.0621
7.89991,75.4438
7.99991,88.7399
8.09991,106.096
8.19991,119.709
8.29991,133.186
8.39991,146.512
8.4999,159.671
8.5999,172.649
8.6999,185.43
8.7999,198.001
8.8999,210.347
8.9999,222.453
9.0999,242.561
9.1999,254.556
9.29989,266.262
9.39989,277.666
9.49989,288.754
9.59989,299.514
9.69989,309.933
9.79989,320
9.89989,329.703
9.99989,339.032
10.0999,327.245
10.1999,335.283
10.2999,342.94
10.3999,350.208
10.4999,357.077
10.5999,363.541
10.6999,369.591
10.7999,375.222
10.8999,380.425
10.9999,385.197
11.0999,398.366
11.1999,402.345
11.2999,405.867
11.3999,408.927
11.4999,411.523
11.5999,413.651
11.6999,415.308
11.7999,416.494
11.8999,417.206
11.9999,417.444
12.0999,396.079
12.1999,395.405
12.2999,394.28
12.3999,392.708
12.4999,390.689
12.5999,388.226
12.6999,385.322
12.7999,381.98
12.8999,378.204
12.9999,373.997
13.0999,408.057
13.1999,402.476
13.2998,396.439
13.3998,389.95
13.4998,383.019
13.5998,375.652
13.6998,367.858
13.7998,359.646
13.8998,351.025
13.9998,342.005
14.0998,317.376
14.1998,308.037
14.2998,298.348
14.3998,288.32
14.4998,277.965
14.5998,267.293
14.6998,256.317
14.7998,245.051
14.8998,233.505
14.9998,221.694
15.0998,217.948
15.1998,205.159
15.2998,192.137
15.3998,178.896
15.4998,165.452
15.5998,151.82
15.6998,138.015
15.7998,124.054
15.8998,109.951
15.9998,95.7237
16.0998,88.6626
16.1998,72.944
16.2998,57.1425
16.3998,41.276
16.4998,25.3626
16.5998,9.42034
16.6998,0
16.7998,0
16.8998,0
16.9998,0
17.0998,0
17.1998,0
17.2998,0
17.3998,0
17.4998,0
17.5998,0
17.6998,0
17.7998,0
17.8998,0
17.9998,0
18.0998,0
18.1998,0
18.2998,0
18.3998,0
18.4998,0
18.5998,0
18.6998,0
18.7998,0
18.8998,0
18.9998,0
19.0998,0
19.1998,0
19.2998,0
19.3998,0
19.4998,0
19.5998,0
19.6998,0
19.7998,0
19.8998,0
19.9998,0
20.0998,0
20.1998,0
20.2998,0
20.3998,0
20.4998,0
20.5998,0
20.6998,0
20.7998,0
20.8998,0
20.9998,0
21.0998,0
21.1998,0
21.2998,0
21.3998,0
21.4998,0
21.5998,0
21.6998,0
21.7998,0
21.8998,0
21.9998,0
22.0997,0
22.1997,0
22.2997,0
22.3997,0
22.4997,0
22.5997,0
22.6997,0
22.7997,0
22.8997,0
22.9997,0
23.0997,0
23.1997,0
23.2997,0
23.3997,0
23.4997,0
23.5997,0
23.6997,0
23.7997,0
23.8997,0
23.9997,0
24.0997,0
24.1997,0
24.2997,0
24.3997,0
24.4997,0
24.5997,0
24.6997,0
24.7997,0
24.8997,0
24.9997,0
25.0997,0
25.1997,0
25.2997,0
25.3997,0
25.4997,0
25.5997,0
25.6997,0
25.7997,0
25.8997,0
25.9997,0
26.0997,0
26.1997,0
26.2997,0
26.3997,0
26.4997,0
26.5997,0
26.6997,0
26.7997,0
26.8997,0
26.9997,0
27.0997,0
27.1997,0
27.2997,0
27.3997,0
27.4997,0
27.5997,0
27.6997,0
27.7997,0
27.8997,0
27.9997,0
28.0997,0
28.1997,0
28.2997,0
28.3997,0
28.4997,0
28.5997,0
28.6997,0
28.7997,0
28.8997,0
28.9997,0
29.0997,0
29.1997,0
29.2997,0
29.3997,0
29.4997,0
29.5997,0
29.6997,0
29.7997,0
29.8997,0
29.9997,0
30.0997,0
30.1997,0
30.2997,0
30.3997,0
30.4997,0
30.5997,0
30.6997,0
30.7996,0
30.8996,0
30.9996,0
31.0996,0
31.1996,0
31.2996,0
31.3996,8.88041
31.4996,22.7452
31.5996,36.5842
31.6996,50.3817
31.7996,64.1221
31.8996,77.7898
31.9996,91.3693
32.0996,99.5258
32.1996,112.205
32.2996,124.757
32.3996,137.168
32.4996,149.423
32.5996,161.508
32.6996,173.411
32.7996,185.117
32.8996,196.613
32.9996,207.885
33.0996,210.194
33.1996,220.553
33.2996,230.662
33.3996,240.509
33.4996,250.083
33.5996,259.374
33.6996,268.371
33.7996,277.063
33.8996,285.441
33.9996,293.496
34.0996,378.688
34.1996,387.966
34.2996,396.804
34.3996,405.192
34.4996,413.121
34.5996,420.581
34.6996,427.565
34.7996,434.063
34.8996,440.07
34.9996,445.577
35.0996,441.065
35.1996,445.461
35.2996,449.352
35.3996,452.734
35.4996,455.602
35.5996,457.954
35.6996,459.786
35.7996,461.097
35.8996,461.885
35.9996,462.149
36.0996,441.02
36.1996,440.272
36.2996,439.024
36.3996,437.279
36.4996,435.038
36.5996,432.303
36.6996,429.078
36.7996,425.367
36.8996,421.173
36.9996,416.502
37.0996,358.875
37.1996,353.98
37.2996,348.685
37.3996,342.993
37.4996,336.913
37.5996,330.451
37.6996,323.614
37.7996,316.411
37.8996,308.848
37.9996,300.935
38.0996,344.14
38.1996,334.044
38.2996,323.57
38.3996,312.729
38.4996,301.533
38.5996,289.995
38.6996,278.128
38.7996,265.946
38.8996,253.463
38.9996,240.692
39.0996,198.424
39.1996,186.83
39.2996,175.023
39.3996,163.019
39.4996,150.829
39.5995,138.468
39.6995,125.95
39.7995,113.29
39.8995,100.501
39.9995,87.5976
40.0995,85.238
40.1995,70.2839
40.2995,55.2501
40.3995,40.1536
40.4995,25.0115
40.5995,9.84115
40.6995,0
40.7995,0
40.8995,0
40.9995,0
41.0995,0
41.1995,0
41.2995,0
41.3995,0
41.4995,0
41.5995,0
41.6995,0
41.7995,0
41.8995,0
41.9995,0
42.0995,0
42.1995,0
42.2995,0
42.3995,0
42.4995,0
42.5995,0
42.6995,0
42.7995,0
42.8995,0
42.9995,0
43.0995,0
43.1995,0
43.2995,0
43.3995,0
43.4995,0
43.5995,0
43.6995,0
43.7995,0
43.8995,0
43.9995,0
44.0995,0
44.1995,0
44.2995,0
44.3995,0
44.4995,0
44.5995,0
44.6995,0
44.7995,0
44.8995,0
44.9995,0
45.0995,0
45.1995,0
45.2995,0
45.3995,0
45.4995,0
45.5995,0
45.6995,0
45.7995,0
45.8995,0
45.9995,0
46.0995,0
46.1995,0
46.2995,0
46.3995,0
46.4995,0
46.5995,0
46.6995,0
46.7995,0
46.8995,0
46.9995,0
47.0995,0
47.1995,0
47.2995,0
47.3995,0
47.4995,0
47.5995,0
47.6995,0
47.7995,0
47.8995,0
47.9995,0
48.0995,0
48.1995,0
48.2994,0
48.3994,0
48.4994,0
48.5994,0
48.6994,0
48.7994,0
48.8994,0
48.9994,0
49.0994,0
49.1994,0
49.2994,0
49.3994,0
49.4994,0
49.5994,0
49.6994,0
49.7994,0
49.8994,0
49.9994,0
50.0994,0
50.1994,0
50.2994,0
50.3994,0
50.4994,0
50.5994,0
50.6994,0
50.7994,0
50.8994,0
50.9994,0
51.0994,0
51.1994,0
51.2994,0
51.3994,0
51.4994,0
51.5994,0
51.6994,0
51.7994,0
51.8994,0
51.9994,0
52.0994,0
52.1994,0
52.2994,0
52.3994,0
52.4994,0
52.5994,0
52.6994,0
52.7994,0
52.8994,0
52.9994,0
53.0994,0
53.1994,0
53.2994,0
53.3994,0
53.4994,0
53.5994,0
53.6994,0
53.7994,0
53.8994,0
53.9994,0
54.0994,0
54.1994,0
54.2994,0
54.3994,0
54.4994,0
54.5994,0
54.6994,0
54.7994,0
54.8994,0
54.9994,0
55.0994,0
55.1994,0
55.2994,0
55.3994,9.16834
55.4994,22.3161
55.5994,35.4386
55.6994,48.5211
55.7994,61.5486
55.8994,74.5066
55.9994,87.3803
56.0994,111.499
56.1994,125.595
56.2994,139.549
56.3994,153.344
56.4994,166.967
56.5994,180.4
56.6994,193.63
56.7994,206.64
56.8994,219.417
56.9994,231.945
57.0993,227.522
57.1993,238.693
57.2993,249.593
57.3993,260.211
57.4993,270.535
57.5993,280.553
57.6993,290.254
57.7993,299.626
57.8993,308.66
57.9993,317.344
58.0993,323.329
58.1993,331.229
58.2993,338.754
58.3993,345.896
58.4993,352.647
58.5993,358.998
58.6993,364.944
58.7993,370.477
58.8993,375.591
58.9993,380.28
59.0993,394.553
59.1993,398.477
59.2993,401.95
59.3993,404.968
59.4993,407.528
59.5993,409.627
59.6993,411.263
59.7993,412.434
59.8993,413.138
59.9993,413.375
60.0993,409.245
60.1993,408.554
60.2993,407.401
60.3993,405.786
60.4993,403.713
60.5993,401.183
60.6993,398.2
60.7993,394.766
60.8993,390.885
60.9993,386.563
61.0993,333.768
61.1993,329.229
61.2993,324.318
61.3993,319.04
61.4993,313.402
61.5993,307.409
61.6993,301.068
61.7993,294.386
61.8993,287.372
61.9993,280.033
62.0993,300.086
62.1993,291.312
62.2993,282.208
62.3993,272.785
62.4993,263.053
62.5993,253.024
62.6993,242.708
62.7993,232.118
62.8993,221.266
62.9993,210.163
63.0993,213.616
63.1993,201.19
63.2993,188.537
63.3993,175.67
63.4993,162.605
63.5993,149.355
63.6993,135.937
63.7993,122.365
63.8993,108.655
63.9993,94.8212
64.0993,67.167
64.1993,55.5141
64.2993,43.7985
64.3993,32.0332
64.4993,20.2318
64.5993,8.40743
64.6993,0
64.7993,0
64.8993,0
64.9993,0
65.0993,0
65.1993,0
65.2993,0
65.3993,0
65.4993,0
65.5993,0
65.6993,0
65.7993,0
65.8992,0
65.9992,0
66.0992,0
66.1992,0
66.2992,0
66.3992,0
66.4992,0
66.5992,0
66.6992,0
66.7992,0
66.8992,0
66.9992,0
67.0992,0
67.1992,0
67.2992,0
67.3992,0
67.4992,0
67.5992,0
67.6992,0
67.7992,0
67.8992,0
67.9992,0
68.0992,0
68.1992,0
68.2992,0
68.3992,0
68.4992,0
68.5992,0
68.6992,0
68.7992,0
68.8992,0
68.9992,0
69.0992,0
69.1992,0
69.2992,0
69.3992,0
69.4992,0
69.5992,0
69.6992,0
69.7992,0
69.8992,0
69.9992,0
70.0992,0
70.1992,0
70.2992,0
70.3992,0
70.4992,0
70.5992,0
70.6992,0
70.7992,0
70.8992,0
70.9992,0
71.0992,0
71.1992,0
71.2992,0
71.3992,0
71.4992,0
71.5992,0
71.6992,0
71.7992,0
71.8992,0
71.9992,0
72.0992,0
72.1992,0
72.2992,0
72.3992,0
72.4992,0
72.5992,0
72.6992,0
72.7992,0
72.8992,0
72.9992,0
73.0992,0
73.1992,0
73.2992,0
73.3992,0
73.4992,0
73.5992,0
73.6992,0
73.7992,0
73.8992,0
73.9992,0
74.0992,0
74.1992,0
74.2992,0
74.3992,0
74.4992,0
74.5991,0
74.6991,0
74.7991,0
74.8991,0
74.9991,0
75.0991,0
75.1991,0
75.2991,0
75.3991,0
75.4991,0
75.5991,0
75.6991,0
75.7991,0
75.8991,0
75.9991,0
76.0991,0
76.1991,0
76.2991,0
76.3991,0
76.4991,0
76.5991,0
76.6991,0
76.7991,0
76.8991,0
76.9991,0
77.0991,0
77.1991,0
77.2991,0
77.3991,0
77.4991,0
77.5991,0
77.6991,0
77.7991,0
77.8991,0
77.9991,0
78.0991,0
78.1991,0
78.2991,0
78.3991,0
78.4991,0
78.5991,0
78.6991,0
78.7991,0
78.8991,0
78.9991,0
79.0991,0
79.1991,0
79.2991,0
79.3991,13.701
79.4991,31.761
79.5991,49.7852
79.6991,67.7533
79.7991,85.6449
79.8991,103.44
79.9991,121.118
80.0991,137.813
80.1991,155.092
80.2991,172.196
80.3991,189.106
80.4991,205.803
80.5991,222.267
80.6991,238.481
80.7991,254.426
80.8991,270.083
80.9991,285.437
81.0991,304.415
81.1991,319.3
81.2991,333.825
81.3991,347.973
81.4991,361.729
81.5991,375.077
81.6991,388.002
81.7991,400.489
81.8991,412.525
81.9991,424.095
82.0991,353.035
82.1991,361.635
82.2991,369.826
82.3991,377.601
82.4991,384.95
82.5991,391.864
82.6991,398.337
82.7991,404.36
82.8991,409.927
82.9991,415.031
83.0991,514.467
83.1991,519.571
83.2991,524.088
83.399,528.014
83.499,531.345
83.599,534.076
83.699,536.205
83.799,537.729
83.899,538.646
83.999,538.956
84.099,503.132
84.199,502.286
84.299,500.873
84.399,498.896
84.499,496.355
84.599,493.255
84.699,489.598
84.799,485.39
84.899,480.633
84.999,475.335
85.099,447.869
85.199,441.798
85.299,435.228
85.399,428.168
85.499,420.625
85.599,412.607
85.699,404.124
85.799,395.185
85.899,385.8
85.999,375.98
86.099,391.78
86.199,380.364
86.299,368.519
86.399,356.259
86.499,343.597
86.599,330.547
86.699,317.124
86.799,303.344
86.899,289.222
86.999,274.773
87.099,229.607
87.199,216.315
87.299,202.779
87.399,189.015
87.499,175.037
87.599,160.862
87.699,146.505
87.799,131.984
87.899,117.313
87.999,102.51
88.099,90.1466
88.199,74.691
88.299,59.1512
88.399,43.5446
88.499,27.8889
88.599,12.2018
88.699,0
88.799,0
88.899,0
88.999,0
89.099,0
89.199,0
89.299,0
89.399,0
89.499,0
89.599,0
89.699,0
89.799,0
89.899,0
89.999,0
90.099,0
90.199,0
90.299,0
90.399,0
90.499,0
90.599,0
90.699,0
90.799,0
90.899,0
90.999,0
91.099,0
91.199,0
91.299,0
91.399,0
91.499,0
91.599,0
91.699,0
91.799,0
91.899,0
91.999,0
92.0989,0
92.1989,0
92.2989,0
92.3989,0
92.4989,0
92.5989,0
92.6989,0
92.7989,0
92.8989,0
92.9989,0
93.0989,0
93.1989,0
93.2989,0
93.3989,0
93.4989,0
93.5989,0
93.6989,0
93.7989,0
93.8989,0
93.9989,0
94.0989,0
94.1989,0
94.2989,0
94.3989,0
94.4989,0
94.5989,0
94.6989,0
94.7989,0
94.8989,0
94.9989,0
95.0989,0
95.1989,0
95.2989,0
95.3989,0
95.4989,0
95.5989,0
95.6989,0
95.7989,0
95.8989,0
95.9989,0
96.0989,0
96.1989,0
96.2989,0
96.3989,0
96.4989,0
96.5989,0
96.6989,0
96.7989,0
96.8989,0
96.9989,0
97.0989,0
97.1989,0
97.2989,0
97.3989,0
97.4989,0
97.5989,0
97.6989,0
97.7989,0
97.8989,0
97.9989,0
98.0989,0
98.1989,0
98.2989,0
98.3989,0
98.4989,0
98.5989,0
98.6989,0
98.7989,0
98.8989,0
98.9989,0
99.0989,0
99.1989,0
99.2989,0
99.3989,0
99.4989,0
99.5989,0
99.6989,0
99.7989,0
99.8989,0
99.9989,0
100.099,0
100.199,0
100.299,0
100.399,0
100.499,0
100.599,0
100.699,0
100.799,0
100.899,0
100.999,0
101.099,0
101.199,0
101.299,0
101.399,0
101.499,0
101.599,0
101.699,0
101.799,0
101.899,0
101.999,0
102.099,0
102.199,0
102.299,0
102.399,0
102.499,0
102.599,0
102.699,0
102.799,0
102.899,0
102.999,0
103.099,0
103.199,0
103.299,0
103.399,12.6371
103.499,27.9666
103.599,43.2645
103.699,58.5139
103.799,73.6974
103.899,88.798
103.999,103.799
104.099,141.964
104.199,159.609
104.299,177.073
104.399,194.339
104.499,211.385
104.599,228.194
104.699,244.747
104.799,261.024
104.899,277.008
104.999,292.68
105.099,253.207
105.199,265.534
105.299,277.563
105.399,289.28
105.499,300.672
105.599,311.725
105.699,322.428
105.799,332.768
105.899,342.734
105.999,352.314
106.099,405.152
106.199,414.99
106.299,424.36
106.399,433.254
106.499,441.66
106.599,449.569
106.699,456.973
106.799,463.863
106.899,470.231
106.999,476.07
107.099,451.93
107.199,456.401
107.299,460.359
107.399,463.799
107.499,466.717
107.599,469.111
107.699,470.976
107.799,472.313
107.899,473.117
107.999,473.39
108.099,532.5
108.199,531.608
108.299,530.119
108.399,528.034
108.499,525.355
108.599,522.085
108.699,518.228
108.799,513.788
108.899,508.77
108.999,503.179
109.099,520.111
109.199,513.084
109.299,505.48
109.399,497.308
109.499,488.576
109.599,479.294
109.699,469.474
109.799,459.125
109.899,448.26
109.999,436.891
110.099,371.597
110.199,360.809
110.299,349.616
110.399,338.03
110.499,326.063
110.599,313.73
110.699,301.044
110.799,288.019
110.899,274.671
110.999,261.013
111.099,283.684
111.199,267.346
111.299,250.707
111.399,233.786
111.499,216.602
111.599,199.175
111.699,181.524
111.799,163.668
111.899,145.628
111.999,127.425
112.099,102.338
112.199,85.0101
112.299,67.5862
112.399,50.0863
112.499,32.53
112.599,14.9372
112.699,0
112.799,0
112.899,0
112.999,0
113.099,0
113.199,0
113.299,0
113.399,0
113.499,0
113.599,0
113.699,0
113.799,0
113.899,0
113.999,0
114.099,0
114.199,0
114.299,0
114.399,0
114.499,0
114.599,0
114.699,0
114.799,0
114.899,0
114.999,0
115.099,0
115.199,0
115.299,0
115.399,0
115.499,0
115.599,0
115.699,0
115.799,0
115.899,0
115.999,0
116.099,0
116.199,0
116.299,0
116.399,0
116.499,0
116.599,0
116.699,0
116.799,0
116.899,0
116.999,0
117.099,0
117.199,0
117.299,0
117.399,0
117.499,0
117.599,0
117.699,0
117.799,0
117.899,0
117.999,0
118.099,0
118.199,0
118.299,0
118.399,0
118.499,0
118.599,0
118.699,0
118.799,0
118.899,0
118.999,0
119.099,0
119.199,0
119.299,0
119.399,0
119.499,0
119.599,0
119.699,0
119.799,0
119.899,0
119.999,0
120.099,0
120.199,0
120.299,0
120.399,0
120.499,0
120.599,0
120.699,0
120.799,0
120.899,0
120.999,0
121.099,0
121.199,0
121.299,0
121.399,0
121.499,0
121.599,0
121.699,0
121.799,0
121.899,0
121.999,0
122.099,0
122.199,0
122.299,0
122.399,0
122.499,0
122.599,0
122.699,0
122.799,0
122.899,0
122.999,0
123.099,0
123.199,0
123.299,0
123.399,0
123.499,0
123.599,0
123.699,0
123.799,0
123.899,0
123.999,0
124.099,0
124.199,0
124.299,0
124.399,0
124.499,0
124.599,0
124.699,0
124.799,0
124.899,0
124.999,0
125.099,0
125.199,0
125.299,0
125.399,0
125.499,0
125.599,0
125.699,0
125.799,0
125.899,0
125.999,0
126.099,0
126.199,0
126.299,0
126.399,0
126.499,0
126.599,0
126.699,0
126.799,0
126.899,0
126.999,0
127.099,0
127.199,0
127.299,0
127.399,16.7674
127.499,35.5126
127.599,54.218
127.699,72.8625
127.799,91.4254
127.899,109.886
127.999,128.223
128.099,144.576
128.199,162.379
128.299,179.999
128.399,197.418
128.499,214.615
128.599,231.572
128.699,248.269
128.799,264.688
128.899,280.81
128.999,296.617
129.099,248.897
129.199,260.959
129.299,272.728
129.399,284.192
129.499,295.337
129.599,306.151
129.699,316.622
129.799,326.737
129.899,336.486
129.999,345.858
130.099,436.527
130.199,447.089
130.299,457.151
130.399,466.7
130.499,475.726
130.599,484.218
130.699,492.168
130.799,499.565
130.899,506.403
130.999,512.673
131.099,436.638
131.199,440.946
131.299,444.759
131.399,448.073
131.499,450.885
131.598,453.192
131.698,454.99
131.798,456.278
131.898,457.055
131.998,457.319
132.098,560.249
132.198,559.316
132.298,557.756
132.398,555.571
132.498,552.763
132.598,549.334
132.698,545.29
132.798,540.635
132.898,535.373
132.998,529.511
133.098,522.039
133.198,515.01
133.298,507.405
133.398,499.23
133.498,490.495
133.598,481.211
133.698,471.387
133.798,461.034
133.898,450.165
133.998,438.791
134.098,324.158
134.198,314.785
134.298,305.059
134.398,294.991
134.498,284.592
134.598,273.873
134.698,262.848
134.798,251.528
134.898,239.926
134.998,228.056
135.098,258.514
135.198,243.706
135.298,228.625
135.398,213.287
135.498,197.71
135.598,181.912
135.698,165.909
135.798,149.721
135.898,133.364
135.998,116.859
136.098,85.4124
136.198,71.1381
136.298,56.784
136.398,42.3663
136.498,27.901
136.598,13.4045
136.698,0
136.798,0
136.898,0
136.998,0
137.098,0
137.198,0
137.298,0
137.398,0
137.498,0
137.598,0
137.698,0
137.798,0
137.898,0
137.998,0
138.098,0
138.198,0
138.298,0
138.398,0
138.498,0
138.598,0
138.698,0
138.798,0
138.898,0
138.998,0
139.098,0
139.198,0
139.298,0
139.398,0
139.498,0
139.598,0
139.698,0
139.798,0
139.898,0
139.998,0
140.098,0
140.198,0
140.298,0
140.398,0
140.498,0
140.598,0
140.698,0
140.798,0
140.898,0
140.998,0
141.098,0
141.198,0
141.298,0
141.398,0
141.498,0
141.598,0
141.698,0
141.798,0
141.898,0
141.998,0
142.098,0
142.198,0
142.298,0
142.398,0
142.498,0
142.598,0
142.698,0
142.798,0
142.898,0
142.998,0
143.098,0
143.198,0
143.298,0
143.398,0
143.498,0
143.598,0
143.698,0
143.798,0
143.898,0
143.998,0
144.098,0
144.198,0
144.298,0
144.398,0
144.498,0
144.598,0
144.698,0
144.798,0
144.898,0
144.998,0
145.098,0
145.198,0
145.298,0
145.398,0
145.498,0
145.598,0
145.698,0
145.798,0
145.898,0
145.998,0
146.098,0
146.198,0
146.298,0
146.398,0
146.498,0
146.598,0
146.698,0
146.798,0
146.898,0
146.998,0
147.098,0
147.198,0
147.298,0
147.398,0
147.498,0
147.598,0
147.698,0
147.798,0
147.898,0
147.998,0
148.098,0
148.198,0
148.298,0
148.398,0
148.498,0
148.598,0
148.698,0
148.798,0
148.898,0
148.998,0
149.098,0
149.198,0
149.298,0
149.398,0
149.498,0
149.598,0
149.698,0
149.798,0
149.898,0
149.998,0
150.098,0
150.198,0
150.298,0
150.398,0
150.498,0
150.598,0
150.698,0
150.798,0
150.898,0
150.998,0
151.098,0
151.198,0
151.298,0
151.398,15.9266
151.498,32.3636
151.598,48.7644
151.698,65.1107
151.798,81.3843
151.898,97.5669
151.998,113.64
152.098,123.434
152.198,138.485
152.298,153.382
152.398,168.107
152.498,182.645
152.598,196.978
152.698,211.091
152.798,224.969
152.898,238.594
152.998,251.954
153.098,263.252
153.198,275.948
153.298,288.335
153.398,300.4
153.498,312.13
153.598,323.51
153.698,334.529
153.798,345.174
153.898,355.434
153.998,365.296
154.098,372.491
154.198,381.472
154.298,390.026
154.398,398.145
154.498,405.818
154.598,413.038
154.698,419.797
154.798,426.086
154.898,431.899
154.998,437.229
155.098,382.836
155.198,386.601
155.298,389.934
155.398,392.832
155.498,395.29
155.598,397.306
155.698,398.879
155.798,400.006
155.898,400.686
155.998,400.918
156.098,390.106
156.198,389.46
156.298,388.378
156.398,386.863
156.498,384.915
156.598,382.537
156.698,379.731
156.798,376.501
156.898,372.85
156.998,368.783
157.098,385.755
157.198,380.58
157.298,374.981
157.398,368.962
157.498,362.531
157.598,355.694
157.698,348.461
157.798,340.837
157.898,332.833
157.998,324.457
158.098,309.687
158.198,300.77
158.298,291.516
158.398,281.936
158.498,272.041
158.598,261.842
158.698,251.351
158.798,240.579
158.898,229.537
158.998,218.24
159.098,245.12
159.198,231.159
159.298,216.94
159.398,202.478
159.498,187.79
159.598,172.892
159.698,157.801
159.798,142.534
159.898,127.107
159.998,111.538
160.098,81.4769
160.198,68.045
160.298,54.5371
160.398,40.9682
160.498,27.3536
160.598,13.7084
160.698,0.04784
160.798,0
160.898,0
160.998,0
161.098,0
161.198,0
161.298,0
161.398,0
161.498,0
161.598,0
161.698,0
161.798,0
161.898,0
161.998,0
162.098,0
162.198,0
162.298,0
162.398,0
162.498,0
162.598,0
162.698,0
162.798,0
162.898,0
162.998,0
163.098,0
163.198,0
163.298,0
163.398,0
163.498,0
163.598,0
163.698,0
163.798,0
163.898,0
163.998,0
164.098,0
164.198,0
164.298,0
164.398,0
164.498,0
164.598,0
164.698,0
164.798,0
164.898,0
164.998,0
165.098,0
165.198,0
165.298,0
165.398,0
165.498,0
165.598,0
165.698,0
165.798,0
165.898,0
165.998,0
166.098,0
166.198,0
166.298,0
166.398,0
166.498,0
166.598,0
166.698,0
166.798,0
166.898,0
166.998,0
167.098,0
167.198,0
167.298,0
167.398,0
167.498,0
167.598,0
167.698,0
167.798,0
167.898,0
167.998,0
168.098,0
168.198,0
168.298,0
168.398,0
168.498,0
168.598,0
168.698,0
168.798,0
168.898,0
168.998,0
169.098,0
169.198,0
169.298,0
169.398,0
169.498,0
169.598,0
169.698,0
169.798,0
169.898,0
169.998,0
170.098,0
170.198,0
170.298,0
170.398,0
170.498,0
170.598,0
170.698,0
170.798,0
170.898,0
170.998,0
171.098,0
171.198,0
171.298,0
171.398,0
171.498,0
171.598,0
171.698,0
171.798,0
171.898,0
171.998,0
172.098,0
172.198,0
172.298,0
172.398,0
172.498,0
172.598,0
172.698,0
172.798,0
172.898,0
172.998,0
173.098,0
173.198,0
173.298,0
173.398,0
173.498,0
173.598,0
173.698,0
173.798,0
173.898,0
173.998,0
174.098,0
174.198,0
174.298,0
174.398,0
174.498,0
174.598,0
174.698,0
174.798,0
174.898,0
174.998,0
175.098,0
175.198,0
175.298,0.758916
175.398,17.0875
175.498,33.3971
175.598,49.6695
175.698,65.8866
175.798,82.0303
175.898,98.0827
175.998,114.026
176.098,139.028
176.198,155.809
176.298,172.416
176.398,188.83
176.498,205.035
176.598,221.011
176.698,236.741
176.798,252.207
176.898,267.393
176.998,282.28
177.098,334.965
177.198,351.036
177.298,366.716
177.398,381.988
177.498,396.834
177.598,411.239
177.698,425.185
177.798,438.658
177.898,451.643
177.998,464.124
178.098,431.889
178.198,442.262
178.298,452.142
178.398,461.519
178.498,470.382
178.598,478.721
178.698,486.526
178.798,493.79
178.898,500.504
178.998,506.661
179.098,494.675
179.198,499.525
179.298,503.818
179.398,507.55
179.498,510.716
179.598,513.314
179.698,515.341
179.798,516.793
179.898,517.67
179.998,517.97
180.098,549.809
180.198,548.903
180.298,547.386
180.398,545.259
180.498,542.524
180.598,539.186
180.698,535.247
180.798,530.712
180.898,525.586
180.998,519.874
181.098,442.675
181.198,436.76
181.298,430.359
181.398,423.478
181.498,416.126
181.598,408.31
181.698,400.04
181.798,391.324
181.898,382.172
181.998,372.595
182.098,413.294
182.198,401.444
182.298,389.147
182.398,376.417
182.498,363.268
182.598,349.714
182.698,335.771
182.798,321.454
182.898,306.779
182.998,291.762
183.098,274.785
183.198,259.228
183.298,243.382
183.398,227.266
183.498,210.896
183.598,194.291
183.698,177.469
183.798,160.451
183.898,143.253
183.998,125.896
184.098,104.154
184.198,87.2256
184.298,70.2003
184.398,53.0968
184.498,35.9342
184.598,18.7316
184.698,1.50812
184.798,0
184.898,0
184.998,0
185.098,0
185.198,0
185.298,0
185.398,0
185.498,0
185.598,0
185.698,0
185.798,0
185.898,0
185.998,0
186.098,0
186.198,0
186.298,0
186.398,0
186.498,0
186.598,0
186.698,0
186.798,0
186.898,0
186.998,0
187.098,0
187.198,0
187.298,0
187.398,0
187.498,0
187.598,0
187.698,0
187.798,0
187.898,0
187.998,0
188.098,0
188.198,0
188.298,0
188.398,0
188.498,0
188.598,0
188.698,0
188.798,0
188.898,0
188.998,0
189.098,0
189.198,0
189.298,0
189.398,0
189.498,0
189.598,0
189.698,0
189.798,0
189.898,0
189.998,0
190.098,0
190.198,0
190.298,0
190.398,0
190.498,0
190.598,0
190.698,0
190.798,0
190.898,0
190.998,0
191.098,0
191.198,0
191.298,0
191.398,0
191.498,0
191.598,0
